"ID";"Week";"Year";"Gender";"Age";"Income";"Deal";"Display";"Coupon";"Paid_Search_Advertising";"YouTube_Unique_Users";"Facebook_Page_Views";"Facebook_New_Likes";"Facebook_New_Unlikes";"Facebook_New_Comments";"YouTube_Views";"purchase";"views_per_user"
1101485;45;2020;"Female";26;755;0;1;0;16.497058653496;53;94;24;1;21;104;1;1.9622641509434
1101485;46;2020;"Female";26;755;0;0;0;18.6529320809365;43;86;21;3;16;115;1;2.67441860465116
1101485;47;2020;"Female";26;755;0;0;0;16.5841463049242;40;92;20;2;26;88;0;2.2
1101485;48;2020;"Female";26;755;0;1;1;21.1593775312925;48;104;16;3;25;82;0;1.70833333333333
1101485;49;2020;"Female";26;755;0;0;1;16.7355830919427;36;85;23;2;28;79;1;2.19444444444444
1101485;50;2020;"Female";26;755;0;0;1;17.5166174212788;58;84;17;2;27;109;0;1.87931034482759
1101485;51;2020;"Female";26;755;0;1;1;14.248734532286;50;72;16;3;19;104;0;2.08
1101485;52;2020;"Female";26;755;0;0;0;13.1103650283575;49;106;16;3;20;76;0;1.55102040816327
1101485;53;2020;"Female";26;755;0;0;0;15.5448874192253;50;95;19;2;24;55;0;1.1
1101485;1;2021;"Female";27;755;0;1;0;17.3538654856151;49;93;23;2;28;75;1;1.53061224489796
1101485;2;2021;"Female";27;755;0;0;1;18.5849062103412;40;97;20;3;29;67;0;1.675
1101485;3;2021;"Female";27;755;0;0;0;16.6205477448586;51;90;23;2;18;96;1;1.88235294117647
1101485;4;2021;"Female";27;755;0;0;0;19.33087566864;58;63;22;3;24;108;1;1.86206896551724
1101485;5;2021;"Female";27;755;0;1;0;15.3067023299079;42;79;23;2;24;101;1;2.4047619047619
1101485;6;2021;"Female";27;755;0;1;0;13.321199464842;44;85;16;3;27;62;0;1.40909090909091
1101485;7;2021;"Female";27;755;0;0;0;17.3325235699546;39;94;24;3;35;71;0;1.82051282051282
1101485;8;2021;"Female";27;755;0;0;0;16.2311974674544;44;90;21;3;22;77;0;1.75
1101485;9;2021;"Female";27;755;0;0;0;14.2246318492059;50;109;17;2;25;80;0;1.6
1101485;10;2021;"Female";27;755;0;1;1;20.4260462379995;40;100;18;3;20;71;0;1.775
1101485;11;2021;"Female";27;755;0;0;0;14.3651825207012;44;89;23;2;21;56;0;1.27272727272727
1101485;12;2021;"Female";27;755;0;1;1;16.0990888776684;39;79;18;2;32;53;0;1.35897435897436
1101485;13;2021;"Female";27;755;0;0;0;15.2528524208331;57;88;17;2;22;101;0;1.7719298245614
1101485;14;2021;"Female";27;755;0;1;0;16.5229733751842;60;94;21;2;25;120;1;2
1101485;15;2021;"Female";27;755;0;0;0;15.3051260524337;50;105;22;2;21;74;1;1.48
1101519;9;2020;"Female";30;1062;0;0;0;15.763377348938;51;81;22;2;15;85;0;1.66666666666667
1101519;10;2020;"Female";30;1062;0;0;1;16.0587938194972;69;82;19;3;27;103;0;1.49275362318841
1101519;11;2020;"Female";30;1062;0;1;1;15.4561265596314;47;100;21;2;19;88;1;1.87234042553191
1101519;12;2020;"Female";30;1062;0;0;1;17.2039822950092;32;109;23;3;21;74;1;2.3125
1101519;13;2020;"Female";30;1062;1;1;1;18.1478881928584;54;86;23;3;20;87;1;1.61111111111111
1101519;14;2020;"Female";30;1062;1;0;0;15.1217103981107;37;93;19;2;18;53;0;1.43243243243243
1101519;15;2020;"Female";30;1062;0;1;1;16.0612108458043;40;79;21;3;19;95;0;2.375
1101519;16;2020;"Female";30;1062;0;0;0;17.5816371990515;52;88;26;3;16;83;1;1.59615384615385
1101519;17;2020;"Female";30;1062;1;0;1;16.5507410989403;48;82;21;2;23;88;1;1.83333333333333
1101519;18;2020;"Female";30;1062;0;1;0;16.3267002417765;46;95;24;2;32;113;1;2.45652173913043
1101519;19;2020;"Female";30;1062;0;1;0;15.0967963268787;63;75;22;3;23;96;0;1.52380952380952
1101519;20;2020;"Female";30;1062;0;1;0;17.6887204211381;45;101;17;2;23;69;0;1.53333333333333
1101519;21;2020;"Female";30;1062;0;1;0;18.7302113173634;54;96;21;2;27;91;1;1.68518518518519
1101519;22;2020;"Female";30;1062;0;0;0;12.8785201922237;51;102;24;3;31;113;1;2.2156862745098
1101519;23;2020;"Female";30;1062;0;0;0;18.5684001507318;51;78;14;2;25;110;0;2.15686274509804
1101519;24;2020;"Female";30;1062;0;1;0;16.6564216941658;55;82;18;3;21;122;1;2.21818181818182
1101519;25;2020;"Female";30;1062;0;0;1;17.1402950662287;53;89;21;4;28;90;0;1.69811320754717
1101519;26;2020;"Female";30;1062;0;0;0;20.2718968178709;56;72;25;3;20;110;1;1.96428571428571
1101519;27;2020;"Female";30;1062;0;1;0;16.2135538237452;37;89;24;3;26;86;0;2.32432432432432
1101519;28;2020;"Female";30;1062;0;0;0;15.038677523363;59;96;20;2;13;112;1;1.89830508474576
1101519;29;2020;"Female";30;1062;0;1;0;18.7264719081907;45;88;18;2;15;75;0;1.66666666666667
1101519;30;2020;"Female";30;1062;1;0;0;15.0786978516508;57;84;20;3;19;101;0;1.7719298245614
1101519;31;2020;"Female";30;1062;0;0;0;15.7652525872858;55;87;19;2;21;130;1;2.36363636363636
1101519;32;2020;"Female";30;1062;0;0;0;14.6387781213502;40;86;20;1;22;93;0;2.325
1101519;33;2020;"Female";30;1062;0;0;0;17.3085458094873;38;91;22;1;32;52;0;1.36842105263158
1101519;34;2020;"Female";30;1062;0;0;1;16.6980324338262;57;94;21;3;20;108;1;1.89473684210526
1101519;35;2020;"Female";30;1062;0;1;1;17.3996008694323;41;67;20;2;18;79;0;1.92682926829268
1101519;36;2020;"Female";30;1062;0;1;0;16.0958002097721;46;70;27;3;22;68;0;1.47826086956522
1101519;37;2020;"Female";30;1062;0;0;1;19.2576120037763;61;90;25;3;22;99;1;1.62295081967213
1101519;38;2020;"Female";30;1062;0;1;0;17.9812467340429;39;104;21;1;24;61;0;1.56410256410256
1101519;39;2020;"Female";30;1062;0;0;0;18.3350463845417;32;103;22;2;21;82;1;2.5625
1101519;40;2020;"Female";30;1062;0;0;0;14.731531486759;43;102;21;3;14;89;1;2.06976744186047
1101519;41;2020;"Female";30;1062;1;0;0;15.0086879416343;32;96;22;3;19;74;0;2.3125
1101519;42;2020;"Female";30;1062;0;0;0;16.0884039315651;47;77;16;4;27;72;0;1.53191489361702
1101519;43;2020;"Female";30;1062;0;0;1;16.3919542990159;37;81;17;3;19;40;0;1.08108108108108
1101519;44;2020;"Female";30;1062;0;1;0;18.6006700975177;45;98;16;2;18;99;0;2.2
1101519;45;2020;"Female";30;1062;0;1;0;16.497058653496;53;94;24;1;21;104;1;1.9622641509434
1101519;46;2020;"Female";30;1062;0;1;0;18.6529320809365;43;86;21;3;16;115;1;2.67441860465116
1101519;47;2020;"Female";30;1062;0;0;0;16.5841463049242;40;92;20;2;26;88;0;2.2
1101519;48;2020;"Female";30;1062;1;0;0;21.1593775312925;48;104;16;3;25;82;0;1.70833333333333
1101519;49;2020;"Female";30;1062;0;1;1;16.7355830919427;36;85;23;2;28;79;1;2.19444444444444
1101519;50;2020;"Female";30;1062;0;1;0;17.5166174212788;58;84;17;2;27;109;0;1.87931034482759
1101519;51;2020;"Female";30;1062;0;0;0;14.248734532286;50;72;16;3;19;104;0;2.08
1101519;52;2020;"Female";30;1062;0;0;1;13.1103650283575;49;106;16;3;20;76;0;1.55102040816327
1101519;53;2020;"Female";30;1062;0;1;0;15.5448874192253;50;95;19;2;24;55;0;1.1
1101519;1;2021;"Female";31;1062;0;1;1;17.3538654856151;49;93;23;2;28;75;1;1.53061224489796
1101519;2;2021;"Female";31;1062;0;0;1;18.5849062103412;40;97;20;3;29;67;0;1.675
1101519;3;2021;"Female";31;1062;0;1;0;16.6205477448586;51;90;23;2;18;96;1;1.88235294117647
1101519;4;2021;"Female";31;1062;0;0;1;19.33087566864;58;63;22;3;24;108;0;1.86206896551724
1101519;5;2021;"Female";31;1062;0;0;0;15.3067023299079;42;79;23;2;24;101;1;2.4047619047619
1101519;6;2021;"Female";31;1062;0;1;0;13.321199464842;44;85;16;3;27;62;0;1.40909090909091
1101519;7;2021;"Female";31;1062;0;0;0;17.3325235699546;39;94;24;3;35;71;0;1.82051282051282
1101519;8;2021;"Female";31;1062;0;1;0;16.2311974674544;44;90;21;3;22;77;1;1.75
1101519;9;2021;"Female";31;1062;0;0;1;14.2246318492059;50;109;17;2;25;80;0;1.6
1101519;10;2021;"Female";31;1062;0;0;1;20.4260462379995;40;100;18;3;20;71;0;1.775
1101519;11;2021;"Female";31;1062;0;0;1;14.3651825207012;44;89;23;2;21;56;0;1.27272727272727
1101519;12;2021;"Female";31;1062;0;0;0;16.0990888776684;39;79;18;2;32;53;0;1.35897435897436
1101519;13;2021;"Female";31;1062;0;0;0;15.2528524208331;57;88;17;2;22;101;0;1.7719298245614
1101519;14;2021;"Female";31;1062;0;0;0;16.5229733751842;60;94;21;2;25;120;1;2
1101519;15;2021;"Female";31;1062;0;1;0;15.3051260524337;50;105;22;2;21;74;0;1.48
1101790;9;2020;"Female";24;1049;0;0;1;15.763377348938;51;81;22;2;15;85;0;1.66666666666667
1101790;10;2020;"Female";24;1049;0;1;1;16.0587938194972;69;82;19;3;27;103;0;1.49275362318841
1101790;11;2020;"Female";24;1049;0;0;1;15.4561265596314;47;100;21;2;19;88;0;1.87234042553191
1101790;12;2020;"Female";24;1049;0;0;1;17.2039822950092;32;109;23;3;21;74;1;2.3125
1101790;13;2020;"Female";24;1049;0;1;1;18.1478881928584;54;86;23;3;20;87;1;1.61111111111111
1101790;14;2020;"Female";24;1049;1;1;0;15.1217103981107;37;93;19;2;18;53;0;1.43243243243243
1101790;15;2020;"Female";24;1049;0;1;0;16.0612108458043;40;79;21;3;19;95;0;2.375
1101790;16;2020;"Female";24;1049;0;1;0;17.5816371990515;52;88;26;3;16;83;1;1.59615384615385
1101790;17;2020;"Female";24;1049;0;0;0;16.5507410989403;48;82;21;2;23;88;0;1.83333333333333
1101790;18;2020;"Female";24;1049;1;1;1;16.3267002417765;46;95;24;2;32;113;1;2.45652173913043
1101790;19;2020;"Female";24;1049;1;0;1;15.0967963268787;63;75;22;3;23;96;0;1.52380952380952
1101790;20;2020;"Female";24;1049;0;0;1;17.6887204211381;45;101;17;2;23;69;0;1.53333333333333
1101790;21;2020;"Female";24;1049;0;0;0;18.7302113173634;54;96;21;2;27;91;1;1.68518518518519
1101790;22;2020;"Female";24;1049;0;0;1;12.8785201922237;51;102;24;3;31;113;1;2.2156862745098
1101790;23;2020;"Female";24;1049;1;0;0;18.5684001507318;51;78;14;2;25;110;0;2.15686274509804
1101790;24;2020;"Female";24;1049;0;1;0;16.6564216941658;55;82;18;3;21;122;1;2.21818181818182
1101790;25;2020;"Female";24;1049;0;0;1;17.1402950662287;53;89;21;4;28;90;0;1.69811320754717
1101790;26;2020;"Female";24;1049;0;0;1;20.2718968178709;56;72;25;3;20;110;1;1.96428571428571
1101790;27;2020;"Female";24;1049;0;0;0;16.2135538237452;37;89;24;3;26;86;1;2.32432432432432
1101790;28;2020;"Female";24;1049;0;0;1;15.038677523363;59;96;20;2;13;112;0;1.89830508474576
1101790;29;2020;"Female";24;1049;0;1;0;18.7264719081907;45;88;18;2;15;75;0;1.66666666666667
1101790;30;2020;"Female";24;1049;0;0;1;15.0786978516508;57;84;20;3;19;101;1;1.7719298245614
1101790;31;2020;"Female";24;1049;0;0;1;15.7652525872858;55;87;19;2;21;130;1;2.36363636363636
1101790;32;2020;"Female";24;1049;0;1;1;14.6387781213502;40;86;20;1;22;93;0;2.325
1101790;33;2020;"Female";24;1049;0;0;0;17.3085458094873;38;91;22;1;32;52;0;1.36842105263158
1101790;34;2020;"Female";24;1049;1;1;0;16.6980324338262;57;94;21;3;20;108;1;1.89473684210526
1101790;35;2020;"Female";24;1049;0;0;0;17.3996008694323;41;67;20;2;18;79;0;1.92682926829268
1101790;36;2020;"Female";24;1049;0;0;0;16.0958002097721;46;70;27;3;22;68;1;1.47826086956522
1101790;37;2020;"Female";24;1049;0;1;0;19.2576120037763;61;90;25;3;22;99;1;1.62295081967213
1101790;38;2020;"Female";24;1049;0;0;0;17.9812467340429;39;104;21;1;24;61;0;1.56410256410256
1101790;39;2020;"Female";24;1049;1;1;0;18.3350463845417;32;103;22;2;21;82;1;2.5625
1101790;40;2020;"Female";24;1049;0;0;0;14.731531486759;43;102;21;3;14;89;1;2.06976744186047
1101790;41;2020;"Female";24;1049;0;1;0;15.0086879416343;32;96;22;3;19;74;0;2.3125
1101790;42;2020;"Female";24;1049;0;0;1;16.0884039315651;47;77;16;4;27;72;0;1.53191489361702
1101790;43;2020;"Female";24;1049;0;0;0;16.3919542990159;37;81;17;3;19;40;0;1.08108108108108
1101790;44;2020;"Female";24;1049;0;0;0;18.6006700975177;45;98;16;2;18;99;1;2.2
1101790;45;2020;"Female";24;1049;0;0;0;16.497058653496;53;94;24;1;21;104;1;1.9622641509434
1101790;46;2020;"Female";24;1049;0;0;0;18.6529320809365;43;86;21;3;16;115;1;2.67441860465116
1101790;47;2020;"Female";24;1049;0;0;0;16.5841463049242;40;92;20;2;26;88;0;2.2
1101790;48;2020;"Female";24;1049;1;0;0;21.1593775312925;48;104;16;3;25;82;1;1.70833333333333
1101790;49;2020;"Female";24;1049;0;0;1;16.7355830919427;36;85;23;2;28;79;0;2.19444444444444
1101790;50;2020;"Female";24;1049;0;1;1;17.5166174212788;58;84;17;2;27;109;0;1.87931034482759
1101790;51;2020;"Female";24;1049;0;0;1;14.248734532286;50;72;16;3;19;104;0;2.08
1101790;52;2020;"Female";24;1049;0;1;1;13.1103650283575;49;106;16;3;20;76;0;1.55102040816327
1101790;53;2020;"Female";24;1049;1;0;1;15.5448874192253;50;95;19;2;24;55;0;1.1
1101790;1;2021;"Female";25;1049;0;0;0;17.3538654856151;49;93;23;2;28;75;1;1.53061224489796
1101790;2;2021;"Female";25;1049;0;0;0;18.5849062103412;40;97;20;3;29;67;0;1.675
1101790;3;2021;"Female";25;1049;0;0;1;16.6205477448586;51;90;23;2;18;96;1;1.88235294117647
1101790;4;2021;"Female";25;1049;0;1;0;19.33087566864;58;63;22;3;24;108;0;1.86206896551724
1101790;5;2021;"Female";25;1049;0;0;0;15.3067023299079;42;79;23;2;24;101;0;2.4047619047619
1101790;6;2021;"Female";25;1049;0;0;0;13.321199464842;44;85;16;3;27;62;0;1.40909090909091
1101790;7;2021;"Female";25;1049;0;1;0;17.3325235699546;39;94;24;3;35;71;0;1.82051282051282
1101790;8;2021;"Female";25;1049;0;1;1;16.2311974674544;44;90;21;3;22;77;0;1.75
1101790;9;2021;"Female";25;1049;0;0;0;14.2246318492059;50;109;17;2;25;80;0;1.6
1101790;10;2021;"Female";25;1049;0;0;0;20.4260462379995;40;100;18;3;20;71;0;1.775
1101790;11;2021;"Female";25;1049;0;0;0;14.3651825207012;44;89;23;2;21;56;0;1.27272727272727
1101790;12;2021;"Female";25;1049;0;0;0;16.0990888776684;39;79;18;2;32;53;0;1.35897435897436
1101790;13;2021;"Female";25;1049;0;1;1;15.2528524208331;57;88;17;2;22;101;0;1.7719298245614
1101790;14;2021;"Female";25;1049;1;0;0;16.5229733751842;60;94;21;2;25;120;1;2
1101790;15;2021;"Female";25;1049;0;0;0;15.3051260524337;50;105;22;2;21;74;0;1.48
1102046;9;2020;"Female";46;1034;1;0;0;15.763377348938;51;81;22;2;15;85;0;1.66666666666667
1102046;10;2020;"Female";46;1034;0;1;0;16.0587938194972;69;82;19;3;27;103;0;1.49275362318841
1102046;11;2020;"Female";46;1034;0;0;0;15.4561265596314;47;100;21;2;19;88;0;1.87234042553191
1102046;12;2020;"Female";46;1034;0;1;0;17.2039822950092;32;109;23;3;21;74;0;2.3125
1102046;13;2020;"Female";46;1034;1;0;0;18.1478881928584;54;86;23;3;20;87;0;1.61111111111111
1102046;14;2020;"Female";46;1034;0;0;0;15.1217103981107;37;93;19;2;18;53;0;1.43243243243243
1102046;15;2020;"Female";46;1034;1;1;0;16.0612108458043;40;79;21;3;19;95;0;2.375
1102046;16;2020;"Female";46;1034;0;0;0;17.5816371990515;52;88;26;3;16;83;0;1.59615384615385
1102046;17;2020;"Female";46;1034;0;1;0;16.5507410989403;48;82;21;2;23;88;0;1.83333333333333
1102046;18;2020;"Female";46;1034;0;0;1;16.3267002417765;46;95;24;2;32;113;1;2.45652173913043
1102046;19;2020;"Female";46;1034;0;0;0;15.0967963268787;63;75;22;3;23;96;0;1.52380952380952
1102046;20;2020;"Female";46;1034;0;0;0;17.6887204211381;45;101;17;2;23;69;0;1.53333333333333
1102046;21;2020;"Female";46;1034;0;0;0;18.7302113173634;54;96;21;2;27;91;1;1.68518518518519
1102046;22;2020;"Female";46;1034;0;0;0;12.8785201922237;51;102;24;3;31;113;1;2.2156862745098
1102046;23;2020;"Female";46;1034;0;0;0;18.5684001507318;51;78;14;2;25;110;0;2.15686274509804
1102046;24;2020;"Female";46;1034;0;0;0;16.6564216941658;55;82;18;3;21;122;0;2.21818181818182
1102046;25;2020;"Female";46;1034;1;1;0;17.1402950662287;53;89;21;4;28;90;0;1.69811320754717
1102046;26;2020;"Female";46;1034;0;1;0;20.2718968178709;56;72;25;3;20;110;1;1.96428571428571
1102046;27;2020;"Female";46;1034;0;0;0;16.2135538237452;37;89;24;3;26;86;0;2.32432432432432
1102046;28;2020;"Female";46;1034;0;0;1;15.038677523363;59;96;20;2;13;112;1;1.89830508474576
1102046;29;2020;"Female";46;1034;0;1;1;18.7264719081907;45;88;18;2;15;75;0;1.66666666666667
1102046;30;2020;"Female";46;1034;0;1;1;15.0786978516508;57;84;20;3;19;101;0;1.7719298245614
1102046;31;2020;"Female";46;1034;0;0;1;15.7652525872858;55;87;19;2;21;130;1;2.36363636363636
1102046;32;2020;"Female";46;1034;0;1;0;14.6387781213502;40;86;20;1;22;93;0;2.325
1102046;33;2020;"Female";46;1034;0;0;0;17.3085458094873;38;91;22;1;32;52;0;1.36842105263158
1102046;34;2020;"Female";46;1034;0;0;0;16.6980324338262;57;94;21;3;20;108;0;1.89473684210526
1102046;35;2020;"Female";46;1034;0;0;0;17.3996008694323;41;67;20;2;18;79;0;1.92682926829268
1102046;36;2020;"Female";46;1034;0;0;1;16.0958002097721;46;70;27;3;22;68;0;1.47826086956522
1102046;37;2020;"Female";46;1034;0;0;1;19.2576120037763;61;90;25;3;22;99;1;1.62295081967213
1102046;38;2020;"Female";46;1034;0;0;0;17.9812467340429;39;104;21;1;24;61;0;1.56410256410256
1102046;39;2020;"Female";46;1034;0;1;1;18.3350463845417;32;103;22;2;21;82;1;2.5625
1102046;40;2020;"Female";46;1034;0;1;0;14.731531486759;43;102;21;3;14;89;0;2.06976744186047
1102046;41;2020;"Female";46;1034;0;0;0;15.0086879416343;32;96;22;3;19;74;0;2.3125
1102046;42;2020;"Female";46;1034;0;0;1;16.0884039315651;47;77;16;4;27;72;0;1.53191489361702
1102046;43;2020;"Female";46;1034;0;1;0;16.3919542990159;37;81;17;3;19;40;0;1.08108108108108
1102046;44;2020;"Female";46;1034;0;0;0;18.6006700975177;45;98;16;2;18;99;0;2.2
1102046;45;2020;"Female";46;1034;0;0;0;16.497058653496;53;94;24;1;21;104;1;1.9622641509434
1102046;46;2020;"Female";46;1034;0;1;1;18.6529320809365;43;86;21;3;16;115;1;2.67441860465116
1102046;47;2020;"Female";46;1034;0;0;0;16.5841463049242;40;92;20;2;26;88;0;2.2
1102046;48;2020;"Female";46;1034;0;1;1;21.1593775312925;48;104;16;3;25;82;0;1.70833333333333
1102046;49;2020;"Female";46;1034;0;0;0;16.7355830919427;36;85;23;2;28;79;0;2.19444444444444
1102046;50;2020;"Female";46;1034;0;0;1;17.5166174212788;58;84;17;2;27;109;0;1.87931034482759
1102046;51;2020;"Female";46;1034;0;0;0;14.248734532286;50;72;16;3;19;104;0;2.08
1102046;52;2020;"Female";46;1034;1;1;1;13.1103650283575;49;106;16;3;20;76;0;1.55102040816327
1102046;53;2020;"Female";46;1034;1;0;0;15.5448874192253;50;95;19;2;24;55;0;1.1
1102046;1;2021;"Female";47;1034;0;1;0;17.3538654856151;49;93;23;2;28;75;0;1.53061224489796
1102046;2;2021;"Female";47;1034;0;0;1;18.5849062103412;40;97;20;3;29;67;0;1.675
1102046;3;2021;"Female";47;1034;0;1;0;16.6205477448586;51;90;23;2;18;96;1;1.88235294117647
1102046;4;2021;"Female";47;1034;0;0;1;19.33087566864;58;63;22;3;24;108;0;1.86206896551724
1102046;5;2021;"Female";47;1034;1;0;0;15.3067023299079;42;79;23;2;24;101;0;2.4047619047619
1102046;6;2021;"Female";47;1034;0;1;0;13.321199464842;44;85;16;3;27;62;0;1.40909090909091
1102046;7;2021;"Female";47;1034;0;0;0;17.3325235699546;39;94;24;3;35;71;0;1.82051282051282
1102046;8;2021;"Female";47;1034;0;0;1;16.2311974674544;44;90;21;3;22;77;0;1.75
1102046;9;2021;"Female";47;1034;0;1;0;14.2246318492059;50;109;17;2;25;80;0;1.6
1102046;10;2021;"Female";47;1034;0;0;1;20.4260462379995;40;100;18;3;20;71;0;1.775
1102046;11;2021;"Female";47;1034;0;1;0;14.3651825207012;44;89;23;2;21;56;0;1.27272727272727
1102046;12;2021;"Female";47;1034;0;0;1;16.0990888776684;39;79;18;2;32;53;0;1.35897435897436
1102046;13;2021;"Female";47;1034;0;0;1;15.2528524208331;57;88;17;2;22;101;0;1.7719298245614
1102046;14;2021;"Female";47;1034;0;0;0;16.5229733751842;60;94;21;2;25;120;1;2
1102046;15;2021;"Female";47;1034;0;0;0;15.3051260524337;50;105;22;2;21;74;0;1.48
1102053;9;2020;"Female";29;734;0;0;1;15.763377348938;51;81;22;2;15;85;0;1.66666666666667
1102053;10;2020;"Female";29;734;0;0;0;16.0587938194972;69;82;19;3;27;103;0;1.49275362318841
1102053;11;2020;"Female";29;734;1;0;0;15.4561265596314;47;100;21;2;19;88;1;1.87234042553191
1102053;12;2020;"Female";29;734;1;1;0;17.2039822950092;32;109;23;3;21;74;1;2.3125
1102053;13;2020;"Female";29;734;0;0;1;18.1478881928584;54;86;23;3;20;87;0;1.61111111111111
1102053;14;2020;"Female";29;734;0;1;0;15.1217103981107;37;93;19;2;18;53;0;1.43243243243243
1102053;15;2020;"Female";29;734;0;0;0;16.0612108458043;40;79;21;3;19;95;0;2.375
1102053;16;2020;"Female";29;734;0;0;0;17.5816371990515;52;88;26;3;16;83;1;1.59615384615385
1102053;17;2020;"Female";29;734;0;1;0;16.5507410989403;48;82;21;2;23;88;0;1.83333333333333
1102053;18;2020;"Female";29;734;1;0;0;16.3267002417765;46;95;24;2;32;113;1;2.45652173913043
1102053;19;2020;"Female";29;734;1;1;0;15.0967963268787;63;75;22;3;23;96;1;1.52380952380952
1102053;20;2020;"Female";29;734;1;0;0;17.6887204211381;45;101;17;2;23;69;0;1.53333333333333
1102053;21;2020;"Female";29;734;0;1;1;18.7302113173634;54;96;21;2;27;91;1;1.68518518518519
1102053;22;2020;"Female";29;734;0;0;0;12.8785201922237;51;102;24;3;31;113;1;2.2156862745098
1102053;23;2020;"Female";29;734;0;0;0;18.5684001507318;51;78;14;2;25;110;0;2.15686274509804
1102053;24;2020;"Female";29;734;0;0;0;16.6564216941658;55;82;18;3;21;122;1;2.21818181818182
1102053;25;2020;"Female";29;734;0;1;0;17.1402950662287;53;89;21;4;28;90;0;1.69811320754717
1102053;26;2020;"Female";29;734;0;0;1;20.2718968178709;56;72;25;3;20;110;1;1.96428571428571
1102053;27;2020;"Female";29;734;0;1;0;16.2135538237452;37;89;24;3;26;86;0;2.32432432432432
1102053;28;2020;"Female";29;734;0;0;1;15.038677523363;59;96;20;2;13;112;1;1.89830508474576
1102053;29;2020;"Female";29;734;0;0;0;18.7264719081907;45;88;18;2;15;75;0;1.66666666666667
1102053;30;2020;"Female";29;734;0;1;1;15.0786978516508;57;84;20;3;19;101;0;1.7719298245614
1102053;31;2020;"Female";29;734;0;0;1;15.7652525872858;55;87;19;2;21;130;1;2.36363636363636
1102053;32;2020;"Female";29;734;0;1;0;14.6387781213502;40;86;20;1;22;93;0;2.325
1102053;33;2020;"Female";29;734;0;1;0;17.3085458094873;38;91;22;1;32;52;0;1.36842105263158
1102053;34;2020;"Female";29;734;0;0;0;16.6980324338262;57;94;21;3;20;108;1;1.89473684210526
1102053;35;2020;"Female";29;734;0;0;0;17.3996008694323;41;67;20;2;18;79;0;1.92682926829268
1102053;36;2020;"Female";29;734;0;0;0;16.0958002097721;46;70;27;3;22;68;0;1.47826086956522
1102053;37;2020;"Female";29;734;0;0;0;19.2576120037763;61;90;25;3;22;99;1;1.62295081967213
1102053;38;2020;"Female";29;734;0;0;0;17.9812467340429;39;104;21;1;24;61;0;1.56410256410256
1102053;39;2020;"Female";29;734;0;1;0;18.3350463845417;32;103;22;2;21;82;1;2.5625
1102053;40;2020;"Female";29;734;0;1;0;14.731531486759;43;102;21;3;14;89;0;2.06976744186047
1102053;41;2020;"Female";29;734;0;0;1;15.0086879416343;32;96;22;3;19;74;0;2.3125
1102053;42;2020;"Female";29;734;0;1;0;16.0884039315651;47;77;16;4;27;72;0;1.53191489361702
1102053;43;2020;"Female";29;734;0;0;0;16.3919542990159;37;81;17;3;19;40;0;1.08108108108108
1102053;44;2020;"Female";29;734;0;0;1;18.6006700975177;45;98;16;2;18;99;0;2.2
1102053;45;2020;"Female";29;734;0;0;1;16.497058653496;53;94;24;1;21;104;1;1.9622641509434
1102053;46;2020;"Female";29;734;0;1;0;18.6529320809365;43;86;21;3;16;115;1;2.67441860465116
1102053;47;2020;"Female";29;734;0;0;0;16.5841463049242;40;92;20;2;26;88;0;2.2
1102053;48;2020;"Female";29;734;0;1;0;21.1593775312925;48;104;16;3;25;82;0;1.70833333333333
1102053;49;2020;"Female";29;734;0;1;0;16.7355830919427;36;85;23;2;28;79;1;2.19444444444444
1102053;50;2020;"Female";29;734;0;0;0;17.5166174212788;58;84;17;2;27;109;1;1.87931034482759
1102053;51;2020;"Female";29;734;0;0;0;14.248734532286;50;72;16;3;19;104;0;2.08
1102053;52;2020;"Female";29;734;0;1;0;13.1103650283575;49;106;16;3;20;76;0;1.55102040816327
1102053;53;2020;"Female";29;734;0;1;0;15.5448874192253;50;95;19;2;24;55;0;1.1
1102053;1;2021;"Female";30;734;1;1;0;17.3538654856151;49;93;23;2;28;75;1;1.53061224489796
1102053;2;2021;"Female";30;734;0;0;0;18.5849062103412;40;97;20;3;29;67;0;1.675
1102053;3;2021;"Female";30;734;0;1;1;16.6205477448586;51;90;23;2;18;96;1;1.88235294117647
1102053;4;2021;"Female";30;734;0;0;0;19.33087566864;58;63;22;3;24;108;0;1.86206896551724
1102053;5;2021;"Female";30;734;0;1;1;15.3067023299079;42;79;23;2;24;101;1;2.4047619047619
1102053;6;2021;"Female";30;734;0;0;0;13.321199464842;44;85;16;3;27;62;0;1.40909090909091
1102053;7;2021;"Female";30;734;0;0;0;17.3325235699546;39;94;24;3;35;71;0;1.82051282051282
1102053;8;2021;"Female";30;734;0;0;0;16.2311974674544;44;90;21;3;22;77;0;1.75
1102053;9;2021;"Female";30;734;0;0;0;14.2246318492059;50;109;17;2;25;80;0;1.6
1102053;10;2021;"Female";30;734;0;0;0;20.4260462379995;40;100;18;3;20;71;0;1.775
1102053;11;2021;"Female";30;734;0;0;1;14.3651825207012;44;89;23;2;21;56;0;1.27272727272727
1102053;12;2021;"Female";30;734;0;1;0;16.0990888776684;39;79;18;2;32;53;0;1.35897435897436
1102053;13;2021;"Female";30;734;0;1;0;15.2528524208331;57;88;17;2;22;101;0;1.7719298245614
1102053;14;2021;"Female";30;734;0;0;1;16.5229733751842;60;94;21;2;25;120;1;2
